valor,hora,dia_semana,categoria,is_fraude
1301.038316112581,3,1,D,1
102.57625006037622,2,3,B,0
5.482430031563032,13,1,B,0
430.98740246499597,9,1,C,0
1033.247708812764,9,2,C,1
1019.6720496613325,19,6,B,0
206.01590179873617,13,3,D,0
184.94254496341594,2,2,A,0
27.947352800685522,14,1,B,0
664.4745441369445,16,5,B,0
911.4916451401184,5,4,B,1
2131.7932035721756,4,5,A,0
175.02553449145736,6,1,D,1
297.5311074032425,5,6,D,0
1006.6240839217388,22,4,C,1
265.62770418399833,9,2,B,0
786.2434083543787,1,2,D,1
14.364772361582169,15,6,D,0
46.02493039076377,9,1,A,0
24.902337308414506,9,6,B,0
230.3074497204937,12,3,B,0
350.30886686704036,8,2,A,0
38.020914544213156,4,0,C,1
555.4349484898856,12,6,D,1
11.260859804724722,4,4,B,0
30.83972342660416,5,3,A,0
197.31394853351367,15,6,D,0
287.56015197272694,13,6,D,0
112.88121008688265,22,6,B,0
703.5483357732498,4,1,A,0
385.97798905604344,13,6,A,0
105.87281086693808,5,2,D,0
284.3153045338721,15,2,A,0
539.4662079571062,23,6,D,1
373.51230013122984,21,0,B,0
24.85696663690929,11,1,B,0
584.3721033831948,10,1,D,0
586.0231815466585,0,1,D,1
999.8122780833877,20,5,C,1
1507.927314625819,7,0,D,0
187.37627819391605,23,2,A,0
19.492444546196392,23,0,C,0
249.86694695840524,20,2,B,0
563.5025602067848,1,1,B,0
382.99431480003994,1,0,A,0
155.69156514979983,15,5,A,0
239.1101456915273,21,4,B,0
1491.545993960442,2,6,B,1
150.32172061745212,6,3,C,0
535.96684428708,18,1,D,0
383.20280030394645,15,4,B,0
14.853221600353528,20,2,A,0
1101.7499929930668,12,1,A,1
580.6599900468516,7,1,C,0
510.78849407566486,3,4,C,0
518.0230973659912,1,6,A,1
237.39915770651123,3,3,B,1
376.2234333554881,20,0,D,0
204.51669254387184,21,6,C,0
742.4061882523077,2,0,A,1
3.4151689819847184,15,4,A,0
290.0764295220308,14,0,D,0
91.42299597635099,11,3,B,0
537.541714601225,16,6,C,0
511.4334234739083,3,2,A,0
1003.0758086146317,14,0,D,0
122.87996123450587,3,1,D,1
154.37723682083697,22,0,B,0
1316.0676805787232,17,0,B,0
642.8703104800467,6,4,A,0
253.32660476311386,12,4,D,0
91.38306996330837,17,0,D,0
1374.4220913580155,8,1,D,1
1078.7739457063142,5,1,D,1
253.6118588487133,8,6,B,0
1776.5071771475584,12,2,C,0
1660.405388261424,5,5,C,1
292.80169184804066,14,5,D,0
61.679956513386486,10,2,A,0
67.22029811779548,0,1,B,0
913.0697130553568,6,4,B,0
156.72477626829053,8,1,C,0
561.2268220231256,3,0,D,1
553.4990028765626,2,3,D,1
763.2214618771645,11,2,D,0
615.3323206869354,22,0,D,0
74.81730721127342,16,2,C,0
501.24177593501975,16,1,A,0
130.2834710407375,22,6,A,0
1070.7190553979426,2,2,D,1
117.80851722281521,17,3,B,0
511.5799360317341,2,3,D,1
921.058268686743,21,0,C,0
135.31434254070234,18,1,C,0
132.61633787800187,16,4,D,0
2034.571532158048,10,5,D,1
243.32734398106712,23,6,B,0
396.43524382726247,8,5,D,0
748.1028233662529,10,4,A,0
25.18684020941235,7,4,D,0
194.42599954758964,14,0,A,0
196.05990973367722,15,5,B,0
1154.0590693395231,14,4,D,1
93.8307810455911,6,3,D,0
587.7985055149493,15,5,A,0
66.75235263354156,2,2,B,0
418.87916952464667,15,6,A,0
995.9232819906489,5,2,A,0
573.5176697623466,10,0,B,0
742.1286614299247,10,2,C,0
816.1022833978874,14,6,D,1
62.063453661819246,1,0,B,1
49.29358255679897,3,2,D,0
250.96149314990146,16,5,A,0
1741.6369656971983,1,5,A,0
429.4414758376909,10,6,A,0
127.30226792190233,1,2,B,1
141.9775475520296,3,6,A,0
1273.7787939377006,7,3,D,1
896.31486745465,19,2,B,0
483.4950121397607,22,6,D,1
115.0638389328529,10,4,A,0
88.97750883541289,23,6,A,0
28.590200091775678,0,4,C,0
746.0079107659637,16,3,A,0
166.85332707589313,10,0,D,0
1192.0451302175845,23,3,D,1
88.54584293524141,0,1,B,0
258.42555306827506,8,2,B,0
128.58003670779385,17,4,B,1
125.46461602663048,21,6,C,0
1272.4771200014425,1,6,C,1
346.53510157194506,14,2,B,0
614.5057234451904,16,0,B,0
1008.9749201612154,10,2,C,0
121.39661669129177,18,3,A,0
550.0145495648603,17,5,B,0
415.3830412360773,21,2,B,0
393.0506339727243,8,6,D,0
579.7296971027534,12,6,D,0
124.1111434353594,0,6,D,1
50.12361821871483,16,0,D,0
43.71226888785463,14,1,B,0
502.5077893119083,18,2,B,0
185.56886331620774,16,3,C,0
904.2198266272654,7,6,B,1
452.7708558503593,9,1,D,0
1051.7850940353464,2,5,C,1
347.0177565782858,20,1,B,0
1383.014564485187,10,4,B,0
883.6193549123037,16,3,A,0
416.2160764661434,6,5,D,0
153.91671263178506,13,6,D,0
176.41716650968982,21,4,B,0
302.11846629015963,5,5,C,1
295.7660495267566,9,0,B,1
1422.4451630865383,15,4,B,1
474.1645707820532,0,6,A,1
578.9833888839673,1,0,B,1
764.9822216090259,7,1,A,0
99.33303932817807,9,0,B,0
343.414880383139,13,2,D,1
185.26101291979046,9,4,A,1
349.79270956635213,7,2,A,0
894.9170856380973,0,0,B,1
97.07380357679573,3,2,A,0
7.821439456789828,5,4,C,1
916.1123290323155,9,1,C,0
1439.988895275312,15,6,D,1
188.99109112679068,13,5,D,1
321.2179094175953,14,5,A,0
419.1561121700805,11,3,D,1
184.4729713109021,23,2,B,1
622.7066802358502,18,3,C,0
13.486841090105619,12,5,B,0
458.0234597874752,12,4,D,0
273.48615347819805,9,2,C,0
539.2837607645027,11,2,B,1
370.01258204049935,15,4,B,0
704.359737437145,0,0,B,0
163.69103679522817,1,6,C,0
563.2732519692435,12,1,B,0
240.47946883674678,7,3,D,0
326.6580931374001,18,2,C,0
170.24239918840124,22,6,B,0
10.327909356303627,5,4,B,1
960.882048239208,2,2,B,1
1413.6135620749135,13,5,C,1
271.8364446441019,12,1,D,0
877.1559622407497,21,1,D,1
2069.365977462689,20,1,A,0
211.72747039068977,13,0,C,0
519.9052469470147,4,4,C,0
107.0778223126309,20,0,D,0
68.6631203279505,7,5,B,0
356.91972039900736,10,1,A,0
330.5169536390273,2,3,A,0
580.6728823208412,6,5,D,1
291.18840889438474,6,2,D,0
138.89570012597073,12,5,A,0
1086.8172817022028,22,4,A,1
508.701397824868,10,0,B,0
539.6859392003054,4,2,D,1
271.93173401663324,8,4,C,0
159.89851916890146,22,1,D,0
817.1883405836242,21,4,C,0
461.94375969121205,2,6,C,0
449.15779121542334,10,2,C,0
76.85061697764534,4,0,D,0
270.24862741420577,23,2,C,0
608.5914716021246,10,1,A,0
181.49637282675602,2,3,C,0
333.60567751173903,20,3,A,0
224.58671729179048,9,0,D,0
36.319726652730026,23,2,A,0
380.0806511294169,11,4,B,0
208.290581041582,18,5,C,0
415.8320449540579,10,5,C,0
449.9728762989976,4,6,C,0
556.962273567491,17,4,A,0
124.11495905172005,0,1,A,0
97.59521066005227,1,5,C,0
639.4932246668981,11,0,B,1
493.5535890105149,7,3,A,0
961.0831017047834,15,3,B,1
1023.0456238288804,6,2,C,1
128.72739616395154,17,0,D,0
643.9783329630021,13,3,B,0
113.18004630825229,8,1,C,0
334.19633554801237,14,0,A,0
184.92598676040137,15,6,A,0
858.6092208077681,10,1,A,1
21.60686318487797,11,5,D,0
136.06632100024103,19,1,D,0
218.9128356404467,7,5,D,0
1165.424167477261,10,4,B,1
123.16852897639836,14,2,D,1
1352.3246911407193,4,4,A,1
1055.5141530645583,2,2,A,1
281.1740646408883,10,1,C,0
253.92958602582843,10,6,D,1
758.5754637236814,19,4,B,0
425.39579878526683,1,0,D,0
172.39203465761307,15,5,C,0
55.26879074670357,7,3,A,0
1729.7603048142312,20,4,D,1
549.6944411358936,20,2,C,0
211.62031786219595,13,4,A,0
26.800050001458466,19,5,C,0
225.2490588892461,16,4,D,0
372.0094105162242,13,2,C,0
853.1444151353338,8,5,A,0
155.46231935663667,18,1,C,0
98.83022401428391,5,6,D,0
20.665824354141602,15,4,C,0
1385.8270832095723,7,6,A,1
12.292020746433888,21,5,A,0
427.0652220710909,18,6,B,0
118.84808315693299,6,3,C,0
537.3735641902352,5,3,A,1
742.8619788890217,17,0,A,0
807.5285632603001,9,0,D,1
5.385268337912192,14,6,D,0
1059.6577607394388,23,0,B,1
100.64626652271228,2,2,A,0
780.9455005321989,2,0,A,0
47.85963989115046,16,5,C,0
168.1007352994778,11,1,D,0
108.01391481910234,18,5,A,0
1092.1469935343366,20,4,A,1
452.53240898487576,22,4,D,0
122.23811741516053,8,2,B,0
13.983357283762883,15,5,B,0
321.80120610501325,12,4,C,0
215.7520615990657,18,3,A,0
51.34257011319558,6,4,B,0
1396.6203411788529,12,0,A,1
63.676572145447516,23,1,B,0
55.483106573578425,9,0,A,0
830.0162709345444,14,4,C,1
79.51060399186798,23,1,C,0
630.0819187307852,13,2,A,0
589.0638288417327,12,2,B,0
456.35141374946085,9,0,A,0
253.8714927147792,18,4,D,1
200.75723648151225,13,1,A,0
2457.186453072522,10,1,A,1
824.1251435909629,4,2,A,1
942.2221011974116,9,0,A,0
171.8752347684872,2,6,D,1
275.866774574321,8,1,C,0
138.72443088170093,15,6,C,0
772.2541631775231,5,1,A,1
569.8710157247219,0,2,C,0
115.02294644402589,22,1,C,0
241.92750113513276,18,3,C,0
31.520544469665783,23,5,D,1
870.210705247458,9,3,B,1
240.03592586606413,6,3,C,0
70.9531654931937,3,4,A,0
1045.266921963105,0,4,A,1
357.4063979034987,22,2,B,0
196.44819683708238,18,4,C,1
54.61112591959867,8,0,B,0
447.3334366001305,22,3,D,0
1848.8806095906898,14,0,D,1
318.4691138892599,21,4,A,0
592.9108049938442,18,6,C,0
770.8558468815263,5,5,C,0
1017.5820781073039,17,1,B,0
764.1351144847547,8,1,A,0
344.3476899917872,17,5,B,0
321.409156349123,11,2,A,0
80.06770310357724,16,3,C,0
193.86593833436862,15,5,A,0
1072.724245166438,13,5,A,1
310.1580209177687,0,1,B,0
392.0039566214901,11,1,D,0
93.37038364858746,17,5,D,0
1375.3215287799983,6,5,D,0
441.6996078471948,5,6,D,0
875.3283194480032,19,5,D,0
652.8670190329185,3,6,D,0
155.69520505453428,15,2,A,0
222.3678380613823,12,0,D,0
1339.7524181107947,21,6,D,1
1273.6897271620094,22,5,A,1
252.44966426503058,12,5,D,0
459.3151855450648,0,1,D,1
216.29482677931668,12,0,D,0
232.67031589668832,22,4,A,1
833.4756771184957,5,3,A,0
699.3299097661054,20,5,D,1
128.39080791523983,10,6,B,0
1243.9767431481848,16,5,C,0
391.73395015610345,20,1,B,0
154.01378158447562,6,6,D,0
447.08426140896194,5,1,A,0
237.72958180696685,14,6,A,0
2006.4808445051212,1,6,D,1
141.61572692121382,17,3,B,0
1046.4756969934917,18,0,D,1
203.37938674175737,16,6,D,0
1585.878589958225,20,3,C,1
452.23564106412863,18,4,B,0
364.0268271908812,13,3,C,0
80.2463197704803,19,1,B,0
164.2827295153412,4,1,C,0
387.58441158632087,1,2,A,0
22.87683744860682,16,6,C,1
1656.7431606820358,22,4,A,1
365.68750898105327,17,1,D,1
783.1390950190213,8,2,A,1
1020.2360309252025,19,6,D,1
99.4100765442197,2,3,A,1
82.01709268877094,17,0,D,0
355.3539968509114,3,4,C,1
3.7925678397909364,4,0,A,0
756.5995694486423,3,3,A,0
274.2736758728912,17,2,B,0
1639.3280367722227,4,2,B,1
26.51105006587837,18,6,A,0
200.16163095509978,4,2,D,1
430.17990943751886,10,4,B,0
363.93550984503867,1,5,A,0
205.76059725036407,16,0,C,0
114.99037562741592,2,5,C,0
460.21179890801085,12,3,A,0
1.0352965350679966,0,1,A,0
675.0091418091843,20,5,A,0
43.651200785769085,19,1,C,0
187.29228535104198,19,0,A,0
596.1717323801864,13,1,C,0
1186.5712191088246,10,1,A,0
644.8742515151646,4,6,B,0
634.464476365781,18,6,A,0
201.38572205134412,17,4,C,0
669.8547139000351,5,1,C,0
127.44152054301486,8,6,D,0
69.181634731602,22,3,D,1
512.6303241006808,3,0,A,1
133.60392775977127,18,0,B,0
354.4784780755442,17,4,C,0
239.39051864883083,21,5,C,0
810.7844889813999,5,6,C,0
278.388319379999,19,2,B,0
2006.2930966599972,19,2,A,0
86.85419527378622,11,3,D,0
125.66198492511779,13,0,B,0
961.397009100018,12,1,B,1
882.418419593575,16,6,C,1
1579.300530222961,9,6,D,0
213.29350346884627,21,5,A,0
435.37452494508454,8,3,C,0
122.36964945592379,18,3,B,0
1124.0766206685528,1,3,D,1
1253.9717167965111,13,6,A,0
162.74388717143202,4,1,D,0
1560.7045083121714,7,6,D,0
6.413528742036559,4,0,A,0
73.67533894204755,20,1,D,0
719.9266181145363,2,1,A,0
339.1012788565378,7,0,C,0
894.6066666778977,12,3,B,1
536.9563141307354,20,1,D,0
473.38684042901497,17,0,A,0
67.15523024109856,14,3,B,0
324.4071790956562,22,2,B,0
21.022166733789373,13,3,A,1
91.62185217118359,1,6,A,1
811.237950783966,15,2,D,0
33.6701813155116,7,0,D,0
221.26225804763772,16,3,A,0
166.33153926219117,13,5,D,0
55.23010299562372,14,4,B,0
371.55504323570574,22,2,B,0
140.4225839977705,14,4,C,0
199.71109013349394,7,4,A,0
31.163357110154095,11,5,A,0
1229.553729295603,18,2,D,1
158.49278393639153,3,3,B,1
377.04712337818427,5,1,D,1
779.8799361302019,11,3,D,0
260.86203162110036,0,0,C,1
43.40217893304993,7,2,C,0
203.7185404013671,17,3,C,0
799.9915740410385,14,1,B,0
195.6268386470971,4,1,C,0
500.1800342288086,5,3,D,0
158.83244068743846,3,3,D,1
687.2160739078076,8,3,B,0
58.53328518518925,0,4,B,0
648.3759310465435,10,2,A,0
181.28519598923725,21,1,B,0
1753.2490124283133,12,3,D,0
184.38783368794174,18,0,A,0
367.00131848878186,22,6,B,1
1863.072688028242,8,0,C,0
737.7942877657836,2,4,B,0
1059.9400608279411,21,1,A,0
276.8091362877492,22,1,A,1
212.58757149232486,14,4,D,0
766.2014898709846,8,1,B,0
98.72065010557914,16,3,C,0
331.94425258200494,15,4,D,0
658.762405350551,7,6,B,0
478.36045186174897,13,3,A,0
449.6937357511886,2,6,B,0
845.0382483887595,7,3,A,1
618.5532616367371,5,3,C,1
899.6918888531441,3,3,C,1
804.6354990426491,12,0,C,1
83.23585205914328,22,1,A,0
12.156807691699626,4,2,B,1
250.70232893269684,7,3,C,0
85.43942649513015,9,2,C,0
513.4359664356937,19,5,B,0
92.56278902587987,7,4,B,0
135.54535555135743,14,4,B,0
164.19014910100546,7,4,B,0
1325.4711477078624,0,3,C,0
364.41652840364185,18,0,B,0
549.6261448890982,1,3,A,0
996.9763042142908,0,5,D,1
1052.4335890887385,7,2,B,1
69.59900558635374,0,0,B,0
542.2358476182021,13,6,B,0
400.26837275852404,12,2,B,0
802.7482640887436,18,6,B,1
507.7184665967138,19,5,C,0
633.5364946016315,23,2,A,0
428.6127871565361,17,1,A,0
921.9964479451997,22,6,B,1
181.28933488695913,22,0,B,0
1050.6231601292973,7,1,B,1
2456.2458088149438,1,1,B,0
169.09651857757902,14,3,C,0
697.4144006692413,13,6,D,1
145.35430301147113,17,4,C,1
630.2786037555512,21,2,B,0
614.6320912018132,3,1,B,1
85.44942915723564,15,2,B,0
188.83471786112682,16,1,D,1
795.0429881595672,20,2,D,0
318.24283623966926,14,5,A,0
93.97205381851495,10,0,C,0
505.77614451830175,19,3,D,0
41.594032412907346,19,3,C,0
241.3821178167059,10,3,B,0
1113.943207668056,4,5,C,1
304.48898941022986,7,1,D,0
1143.325088095968,13,5,C,0
391.8015082478999,12,3,C,0
97.89436918411427,2,3,A,1
939.0564883218163,7,0,B,0
407.9584577307848,20,4,B,0
1883.2811308977216,0,2,C,1
40.57589661179775,8,6,A,0
573.3399449848714,10,2,A,0
280.0114553118042,11,1,C,0
337.3310666044866,10,6,A,0
357.3302318397947,13,2,D,0
657.3699005531364,23,3,D,0
240.0903380111456,8,4,D,1
493.4920539558491,12,6,C,1
184.38674267165385,9,4,B,0
583.0958952822468,21,4,B,0
1742.0108300953598,12,5,A,0
870.1592091187367,5,4,A,0
11.115356127147733,11,4,B,0
72.73826437603464,10,2,A,0
528.2061413685498,12,6,C,0
490.4439196344866,2,5,A,0
92.25075860454365,15,5,C,1
195.37794417265255,12,1,B,0
150.21257827893666,21,2,C,0
293.7243685904464,1,3,D,0
697.5009890908681,4,6,C,0
320.053659538943,10,1,D,1
746.4520257292262,0,3,A,0
56.128110333837526,23,4,B,0
297.49107471767167,8,6,A,0
389.5329836695893,17,4,B,0
747.3786449344043,9,5,D,0
1279.9359027081712,11,4,B,0
470.4541955452266,19,4,D,0
440.95926341432767,22,2,B,0
222.23115741584718,6,3,A,0
277.6858616158054,0,6,A,1
73.26546236251734,18,3,C,0
868.9502591091505,21,0,B,0
337.639568278049,7,2,C,0
50.63642471493222,20,0,A,0
186.6462351006382,18,2,B,0
78.55418179064652,16,5,C,0
959.361517104577,23,5,A,1
860.8225202202761,14,1,C,0
928.6730068754244,15,3,D,0
46.15291903570177,1,6,C,0
1069.8128094243534,10,2,C,0
359.9785837534915,5,6,D,1
19.712742311758703,18,3,A,0
177.49813358131271,15,5,C,0
667.1760806453887,18,4,C,0
1857.23595261473,7,1,A,0
797.7380794157812,16,4,D,0
236.91317998664957,5,5,B,1
198.42001618461472,9,1,C,0
235.9505799624609,6,0,D,0
73.02743440469636,17,6,A,0
92.33309678244433,23,6,B,0
249.93512979947715,2,6,C,0
72.32567493041081,4,5,A,0
232.32872007377145,14,4,A,0
56.77427079785357,1,4,B,0
1351.000334891956,3,6,D,1
87.65193002168911,18,4,D,0
45.5999412483697,1,0,A,1
10.236954927946574,8,6,C,0
689.0737561711512,11,3,D,0
573.6708289948932,1,1,A,1
922.4231021188522,15,2,D,0
639.4638508851991,7,1,C,0
799.7198524216083,23,6,B,0
253.29248922676305,5,0,C,0
709.4123409170982,12,0,A,0
604.7370624154809,14,5,C,0
36.92826947057602,16,4,B,0
87.80674860085104,20,1,A,0
20.500532720948822,20,1,B,0
529.5859768305443,15,2,D,1
286.08956940365334,18,1,C,0
60.374225040519256,20,1,A,0
121.41507926910418,10,2,C,0
164.63370393571597,17,1,A,0
694.7089240907137,4,4,A,0
15.415919067472931,21,1,A,0
949.8211929067298,15,2,D,1
455.1532451436444,15,1,B,0
901.5522084488146,9,2,B,0
500.3956789260937,23,0,B,0
186.0181765826468,14,3,A,0
46.949751875620606,10,3,D,0
279.1029588482018,8,2,B,0
589.1655035305741,19,1,C,0
300.2884040901157,16,6,D,1
2.590382866024981,15,3,B,0
903.7124563410719,2,0,C,1
87.42692603355708,7,3,C,0
155.25152916812996,5,0,D,1
68.26434005210585,18,0,B,0
79.21967252718161,1,6,A,0
37.33385541443552,6,0,B,0
980.7635162472441,21,5,D,0
879.9364995182873,16,0,D,1
708.8417398912623,16,3,C,0
19.235299964205748,23,1,C,0
520.479998153532,22,0,B,1
344.1830846386831,22,4,C,1
648.0106785701261,12,2,D,0
146.89113940329136,23,6,D,1
1507.4305167152575,7,1,C,0
135.42705819518486,0,6,C,1
150.12294222478272,17,5,A,0
578.7253509026931,2,3,D,1
979.8618295301198,15,5,C,1
0.7845170122812882,10,4,D,0
1792.1157602609169,14,6,B,1
88.81946862528821,22,6,D,0
92.28395306851807,8,4,A,0
14.427208250410708,13,3,D,0
119.5817145621141,2,1,D,0
174.4109516986802,7,6,B,0
218.74708557479025,6,2,D,0
248.53157128019114,7,5,C,0
190.3494990278327,16,3,C,0
203.91579996935334,19,6,A,0
309.23587894858133,9,2,B,0
49.06437892812593,9,5,C,0
908.5044405544028,0,0,D,1
432.2580857499118,8,4,B,0
356.46678487793326,5,1,A,0
324.3057219744106,2,0,B,1
954.8965210698698,3,5,A,1
2074.5321325998616,10,6,B,0
316.3363138603916,19,5,C,0
68.18689316146062,16,1,B,0
318.7414968584818,11,2,B,0
161.27153170626593,17,3,C,0
129.62843341801047,23,1,C,0
480.26003486332945,17,6,B,0
58.20930005348133,16,5,B,0
172.95952001551424,13,4,C,0
84.43407934735387,1,5,B,0
134.83792431295416,23,5,D,1
1158.0643535137253,9,4,D,0
861.853278385522,20,0,D,1
76.94982764688855,12,0,C,0
213.61046725396568,5,4,B,1
64.54604955601546,13,3,D,0
499.63478746993997,20,0,B,0
785.5494237622373,1,0,C,0
297.2237229816368,1,4,B,1
1388.4183403842012,21,1,C,1
8.975550658393072,2,0,C,1
24.72440256569333,10,0,B,0
560.5064556790624,0,6,C,0
420.3290838268187,4,4,A,1
559.7360710948524,4,0,C,0
342.4645728806025,21,2,B,0
477.03805045225715,15,5,B,0
209.85143431676258,23,6,B,0
1674.7438670933332,0,0,D,1
121.39288205888526,3,0,A,1
507.54757799868213,7,1,D,0
272.5211986909509,6,0,A,0
354.72909405691627,16,6,C,0
392.9564139848211,4,4,C,1
717.8147977191059,19,1,B,0
651.7899267057126,10,2,D,1
150.72354447253804,14,0,B,0
287.13844020927326,14,5,C,1
304.73848928846763,1,0,D,1
370.86882378360366,7,5,A,0
65.03225912332513,8,3,D,0
421.2605993666416,4,2,A,0
316.8939908636514,18,3,C,0
1156.5473920663253,0,6,A,1
182.56287867650516,20,3,A,0
170.9643332393155,18,0,D,0
1282.5922643113338,4,5,B,1
434.1250704240899,3,4,A,0
410.0696700243808,2,6,B,0
1214.261586012732,8,2,B,1
555.1489640428862,17,6,C,0
319.6960571162399,7,0,C,0
747.1277591393374,13,3,A,0
26.92406524684032,8,3,D,0
286.7625675476109,12,3,A,0
394.7701763700323,7,3,B,0
489.75643037471593,2,4,C,1
645.1340993130444,23,3,D,1
466.2404157868052,9,3,C,0
831.0579909172764,22,4,D,1
527.0023400615527,7,4,D,0
840.010315376462,4,1,B,1
117.81048205194793,5,3,C,0
341.47565882924874,4,4,B,0
145.6831289745917,22,6,A,1
386.2761871723693,20,5,D,0
190.8183815117146,5,6,B,0
695.6061274361152,15,0,D,1
491.63878070636986,4,4,B,0
308.3715704050966,11,4,B,0
109.05730163128496,23,0,D,0
1303.8677038494268,22,2,A,0
837.9508143783878,9,2,B,0
690.5469910080329,6,6,A,0
85.22235680065255,12,2,B,0
126.3064873567224,9,1,B,0
318.2390546946355,19,4,D,0
848.2758873297756,13,6,A,0
481.6888938383268,12,1,C,0
117.25591260431243,2,3,C,0
2423.0920164198305,14,2,D,1
390.17888745485004,19,2,D,0
435.504786239492,3,2,C,0
1357.2311558805793,11,4,A,1
70.05159014601882,8,2,A,0
558.7473889983431,9,2,C,0
676.6733817949771,16,2,C,0
725.5009338620838,10,5,D,0
298.0425968251058,11,5,A,0
612.0919150636377,12,4,D,1
183.22817920540717,10,0,D,0
14.181043570186436,9,4,A,0
184.8698741861329,15,2,B,0
819.3281362711692,20,1,B,0
328.7989653312867,5,3,C,0
70.05971728795318,15,1,D,1
847.0278660744247,14,4,B,1
153.08759530010596,2,1,B,0
279.1802823029755,8,2,B,0
141.86093214287922,4,0,D,1
42.254384129459844,23,6,C,0
38.91916480445189,17,1,B,0
456.1502450690098,13,1,A,0
602.3068353256241,11,6,A,0
84.3405510756872,16,1,C,0
678.8673405020562,9,2,C,0
68.10573465412223,11,5,D,1
240.12620910696225,18,3,A,0
2478.44036983195,22,1,B,1
731.3609582923349,2,6,D,1
904.5336224573517,8,3,D,1
1115.4406510419801,9,2,D,0
863.3574093753049,18,6,C,0
735.7979827442601,0,5,A,0
1044.8848572012785,4,1,B,1
438.92099906868003,19,2,C,0
107.16039324612021,11,4,B,0
757.2963564901867,9,6,B,0
131.79507035703534,12,2,B,0
265.80747053214924,5,4,B,0
102.4168089853826,5,3,C,0
258.6216496094016,19,2,D,0
1178.3230531343104,3,0,B,1
378.2158334365051,19,4,C,0
514.5891882513224,23,6,D,1
1697.4943382385297,12,6,D,1
13.94255971563701,18,5,A,0
147.99871774822296,12,1,D,0
485.96167782431365,17,4,C,0
639.8220864990592,11,3,B,0
221.66785074888034,1,5,B,1
114.07576042023405,5,4,D,1
672.4405289940881,11,6,D,1
1046.9579739409971,16,6,B,0
217.80470875530284,0,3,C,0
425.79775772324496,20,4,A,0
56.05943756810474,8,2,C,0
45.636727336098474,6,3,A,0
37.63457769628221,14,2,D,0
907.1354843974713,5,4,C,1
1383.6319005128714,15,3,D,0
1271.7748749325071,3,2,B,1
281.87786198871515,16,0,B,0
26.754708933690424,18,6,D,0
357.87206587542636,9,0,B,0
282.4355613543148,7,4,A,0
342.79796650073615,11,3,B,0
429.13560308755666,4,2,A,0
376.0326988825294,5,4,A,0
252.8630746823954,12,6,C,0
334.63733427177897,20,2,B,0
129.37374961434708,20,3,B,0
1021.7825112710128,21,4,B,0
501.6366853481504,10,5,D,0
180.8993210390676,5,3,A,0
614.89779418188,8,5,C,0
182.5499111553949,8,4,C,0
304.7613585417016,18,1,C,0
292.16399128345216,4,3,A,0
67.12773275544502,14,3,C,0
189.92109472636164,4,2,A,0
488.0589699203098,7,1,D,0
520.7669026411044,20,2,A,0
439.6983614767167,0,4,B,1
598.9948598439239,18,1,C,0
595.2910783378393,5,3,A,0
830.8524068410821,3,5,A,1
37.25457168194463,12,5,B,0
485.8276190064827,9,6,A,0
109.70857308271907,18,4,C,0
981.1451096744155,8,5,D,1
19.29860602781318,16,3,B,0
1188.5582586359656,19,5,C,1
157.98811630461844,21,2,D,0
104.28128728854725,4,1,B,0
491.430480779403,14,6,A,0
594.5700184105307,15,6,D,0
533.0632958757499,18,6,D,0
272.8508327319154,4,3,D,0
53.170140236712676,1,5,B,0
247.54178252530835,7,1,D,0
612.5979263104591,2,1,B,0
124.26294724243117,13,0,C,0
155.85601414050564,1,2,A,0
1920.9505968529143,4,2,A,1
1881.1818540024863,8,5,A,1
105.08542438554217,13,6,B,0
596.977804174931,21,4,C,0
75.08867023135666,19,5,A,0
541.6316557575409,6,5,D,1
363.80138562039014,14,1,C,0
49.576936258067825,18,1,D,1
106.91388844366237,10,1,C,0
83.214568854494,1,6,B,0
456.3841804556495,23,4,C,0
420.3757017286803,17,0,C,0
517.7701168544305,9,4,B,0
155.80331431252424,16,6,B,0
154.41922033334535,23,3,D,1
107.77014248755702,8,1,B,0
136.64161152167858,2,6,C,0
15.143633518478554,14,5,A,0
1433.392248018215,19,2,B,0
797.6441383043818,15,0,D,0
2.382784514132407,23,0,A,0
270.02524975185463,14,6,D,0
591.8993340930881,13,2,A,0
215.80473208476127,2,3,C,0
792.8915933844273,2,5,D,1
297.59966096959937,8,1,A,0
531.0520920531089,3,5,D,0
327.7669671670071,5,2,D,0
56.66911441470507,13,2,A,0
262.6990590891133,1,1,D,0
128.51484848537584,2,5,C,0
458.2769307018591,0,3,A,0
262.6503773415566,7,2,B,0
670.086318548722,2,5,B,0
1364.911537795608,19,6,D,1
815.2787511235139,10,3,B,0
95.07188574162986,8,6,C,0
50.586244733530165,19,0,B,0
55.03459605375393,17,2,D,0
536.025144052358,6,5,A,0
285.78067018493107,10,0,A,0
1237.4003285583497,7,5,A,1
109.53071590238049,4,5,D,0
121.83975700685592,5,6,C,0
169.54323832374857,8,5,B,0
486.3095052323742,7,5,B,0
148.38089402332585,22,6,C,0
984.6781175498452,0,0,B,0
113.46066292860284,8,0,B,0
771.2154140887288,6,4,A,0
233.397680928041,5,3,A,0
409.1511282993291,4,2,A,0
35.36248699981044,18,0,D,0
1074.4629976756248,11,3,D,1
286.30989500135684,11,5,B,0
1089.3286985489433,5,2,B,0
336.2683002827693,18,1,D,1
241.57671739986893,14,5,D,0
283.8660582822559,14,5,B,0
76.08096232954023,21,3,A,0
522.0174349870133,18,4,A,0
109.2694566221481,17,0,C,0
